Month,Service Type,CBD Relation,Day Type,Time Period,Trips
01/01/2020,yellow,CBD-Null,1,Peak,9230
01/01/2020,yellow,Leaving CBD,1,Peak,572459
01/01/2020,yellow,Within CBD,1,Overnight,435321
01/01/2020,yellow,CBD-Null,2,Peak,2402
01/01/2020,yellow,Entering CBD,2,Overnight,39789
01/01/2020,yellow,Entering CBD,2,Peak,123596
01/01/2020,yellow,Within CBD,2,Peak,444227
01/01/2020,yellow,Within CBD,1,Peak,1673031
01/01/2020,yellow,CBD-Null,1,Overnight,2373
01/01/2020,fhv,Leaving CBD,1,Overnight,11377
01/01/2020,fhv,Entering CBD,1,Peak,19572
01/01/2020,green,Within CBD,1,Overnight,12
01/01/2020,green,Entering CBD,2,Peak,5026
01/01/2020,fhv,Within CBD,1,Overnight,2001
01/01/2020,fhv,Entering CBD,2,Overnight,1143
01/01/2020,fhv,CBD-Null,1,Peak,36312
01/01/2020,fhv,Within CBD,1,Peak,8306
01/01/2020,fhv,Within CBD,2,Peak,689
01/01/2020,green,Within CBD,2,Overnight,7
01/01/2020,fhv,Within CBD,2,Overnight,300
01/01/2020,green,Leaving CBD,1,Overnight,80
01/01/2020,green,CBD-Null,1,Overnight,1
01/01/2020,fhv,CBD-Null,2,Overnight,2106
01/01/2020,green,Leaving CBD,1,Peak,2600
01/01/2020,fhv,Leaving CBD,2,Peak,2638
01/01/2020,fhv,Leaving CBD,2,Overnight,1684
01/01/2020,green,Entering CBD,1,Peak,21872
01/01/2020,green,Within CBD,2,Peak,34
01/01/2020,fhv,Entering CBD,2,Peak,2183
01/01/2020,green,Leaving CBD,2,Overnight,48
01/01/2020,green,Leaving CBD,2,Peak,237
01/01/2020,fhv,Leaving CBD,1,Peak,28648
01/01/2020,green,CBD-Null,1,Peak,9
01/01/2020,fhv,Entering CBD,1,Overnight,2424
01/01/2020,fhv,CBD-Null,2,Peak,3758
01/01/2020,green,Within CBD,1,Peak,277
01/01/2020,green,Entering CBD,1,Overnight,3432
01/01/2020,green,Entering CBD,2,Overnight,2773
01/01/2020,fhv,CBD-Null,1,Overnight,5467
02/01/2020,fhvhv,Within CBD,2,Peak,859519
02/01/2020,fhvhv,Entering CBD,2,Overnight,238475
02/01/2020,fhvhv,Entering CBD,1,Overnight,212229
02/01/2020,fhvhv,Entering CBD,2,Peak,416780
02/01/2020,fhvhv,Within CBD,1,Overnight,570092
02/01/2020,fhvhv,Leaving CBD,2,Peak,400665
02/01/2020,fhvhv,Entering CBD,1,Peak,979395
02/01/2020,fhvhv,Leaving CBD,1,Peak,1063840
02/01/2020,fhvhv,Leaving CBD,1,Overnight,612177
02/01/2020,fhvhv,Within CBD,1,Peak,1990596
02/01/2020,fhvhv,Leaving CBD,2,Overnight,441672
02/01/2020,fhvhv,Within CBD,2,Overnight,521788
02/01/2020,yellow,Within CBD,1,Overnight,404180
02/01/2020,yellow,Within CBD,2,Overnight,338408
02/01/2020,yellow,CBD-Null,2,Peak,2644
02/01/2020,yellow,Within CBD,2,Peak,516969
02/01/2020,yellow,CBD-Null,1,Peak,8281
02/01/2020,yellow,Entering CBD,2,Peak,139020
02/01/2020,yellow,Entering CBD,1,Peak,467127
02/01/2020,yellow,Entering CBD,2,Overnight,46698
02/01/2020,yellow,Leaving CBD,1,Overnight,216068
02/01/2020,yellow,Within CBD,1,Peak,1610871
02/01/2020,yellow,Leaving CBD,1,Peak,525967
02/01/2020,yellow,Leaving CBD,2,Overnight,133350
02/01/2020,yellow,Leaving CBD,2,Peak,153454
02/01/2020,yellow,Entering CBD,1,Overnight,65484
02/01/2020,yellow,CBD-Null,2,Overnight,1714
02/01/2020,yellow,CBD-Null,1,Overnight,2336
02/01/2020,fhv,Leaving CBD,2,Peak,2946
02/01/2020,fhv,Entering CBD,1,Overnight,2153
02/01/2020,fhv,Within CBD,2,Peak,870
02/01/2020,fhv,Leaving CBD,1,Peak,26975
02/01/2020,green,Within CBD,2,Overnight,5
02/01/2020,green,Within CBD,2,Peak,19
02/01/2020,green,CBD-Null,2,Peak,1
02/01/2020,green,CBD-Null,2,Overnight,2
02/01/2020,green,Within CBD,1,Overnight,3
02/01/2020,green,Entering CBD,2,Overnight,3384
02/01/2020,green,Within CBD,1,Peak,169
02/01/2020,fhv,Entering CBD,1,Peak,18664
02/01/2020,green,Leaving CBD,2,Overnight,48
02/01/2020,fhv,CBD-Null,2,Peak,5161
02/01/2020,green,Entering CBD,1,Overnight,2911
02/01/2020,green,Leaving CBD,1,Overnight,73
02/01/2020,fhv,Leaving CBD,1,Overnight,10835
02/01/2020,fhv,Within CBD,2,Overnight,344
02/01/2020,fhv,CBD-Null,2,Overnight,2865
02/01/2020,fhv,Entering CBD,2,Peak,2530
02/01/2020,fhv,Within CBD,1,Peak,8201
02/01/2020,green,Entering CBD,1,Peak,18413
02/01/2020,fhv,CBD-Null,1,Peak,35599
02/01/2020,green,Leaving CBD,2,Peak,196
02/01/2020,green,CBD-Null,1,Overnight,1
02/01/2020,fhv,Within CBD,1,Overnight,1947
02/01/2020,fhv,Entering CBD,2,Overnight,1237
02/01/2020,green,CBD-Null,1,Peak,5
02/01/2020,green,Entering CBD,2,Peak,5534
02/01/2020,fhv,Leaving CBD,2,Overnight,1918
02/01/2020,green,Leaving CBD,1,Peak,1913
02/01/2020,fhv,CBD-Null,1,Overnight,5676
03/01/2020,fhvhv,Within CBD,1,Peak,996236
03/01/2020,fhvhv,Entering CBD,2,Peak,197317
03/01/2020,fhvhv,Leaving CBD,1,Peak,671872
03/01/2020,fhvhv,Leaving CBD,2,Peak,208900
03/01/2020,fhvhv,Leaving CBD,1,Overnight,289460
03/01/2020,fhvhv,Entering CBD,1,Peak,602769
03/01/2020,fhvhv,Within CBD,1,Overnight,243610
03/01/2020,fhvhv,Entering CBD,2,Overnight,110189
03/01/2020,fhvhv,Within CBD,2,Peak,335568
03/01/2020,fhvhv,Leaving CBD,2,Overnight,186834
03/01/2020,fhvhv,Entering CBD,1,Overnight,109481
03/01/2020,fhvhv,Within CBD,2,Overnight,191842
03/01/2020,yellow,CBD-Null,2,Peak,1053
03/01/2020,yellow,Entering CBD,1,Overnight,28039
03/01/2020,fhv,Entering CBD,2,Peak,1485
03/01/2020,green,Leaving CBD,1,Overnight,28
03/01/2020,green,Leaving CBD,1,Peak,951
03/01/2020,fhv,Leaving CBD,2,Peak,1957
03/01/2020,yellow,Within CBD,1,Peak,769722
03/01/2020,green,Entering CBD,2,Peak,2394
03/01/2020,fhv,Leaving CBD,2,Overnight,1108
03/01/2020,yellow,CBD-Null,1,Peak,3914
03/01/2020,yellow,Within CBD,2,Peak,197668
03/01/2020,fhv,Entering CBD,1,Overnight,1279
03/01/2020,fhv,CBD-Null,1,Overnight,3752
03/01/2020,green,Leaving CBD,2,Peak,66
03/01/2020,fhv,Leaving CBD,1,Overnight,5787
03/01/2020,green,Leaving CBD,2,Overnight,31
03/01/2020,fhv,CBD-Null,2,Overnight,1827
03/01/2020,green,Within CBD,1,Overnight,5
03/01/2020,fhv,Entering CBD,2,Overnight,848
03/01/2020,green,Entering CBD,1,Peak,10706
03/01/2020,fhv,Within CBD,2,Peak,403
03/01/2020,fhv,Within CBD,1,Peak,4515
03/01/2020,yellow,Leaving CBD,2,Overnight,54501
03/01/2020,yellow,CBD-Null,2,Overnight,637
03/01/2020,green,Within CBD,2,Overnight,3
03/01/2020,green,Entering CBD,1,Overnight,1394
03/01/2020,fhv,Entering CBD,1,Peak,13382
03/01/2020,fhv,CBD-Null,1,Peak,27122
03/01/2020,fhv,Leaving CBD,1,Peak,18624
03/01/2020,yellow,Within CBD,1,Overnight,166905
03/01/2020,fhv,Within CBD,1,Overnight,988
03/01/2020,green,Within CBD,1,Peak,80
03/01/2020,fhv,CBD-Null,2,Peak,2954
03/01/2020,yellow,Within CBD,2,Overnight,126507
03/01/2020,yellow,Entering CBD,2,Overnight,19012
03/01/2020,green,Within CBD,2,Peak,13
03/01/2020,yellow,Leaving CBD,1,Peak,291135
03/01/2020,fhv,Within CBD,2,Overnight,177
03/01/2020,yellow,Entering CBD,2,Peak,58174
03/01/2020,yellow,Entering CBD,1,Peak,248057
03/01/2020,yellow,Leaving CBD,1,Overnight,98146
03/01/2020,yellow,CBD-Null,1,Overnight,956
03/01/2020,green,Entering CBD,2,Overnight,1313
03/01/2020,green,CBD-Null,1,Peak,5
03/01/2020,yellow,Leaving CBD,2,Peak,68471
04/01/2020,fhvhv,Entering CBD,1,Peak,155747
04/01/2020,fhvhv,Leaving CBD,2,Peak,35447
04/01/2020,fhvhv,Within CBD,1,Overnight,20086
04/01/2020,fhvhv,Leaving CBD,1,Peak,157399
04/01/2020,fhvhv,Within CBD,2,Peak,29719
04/01/2020,fhvhv,Within CBD,1,Peak,119536
04/01/2020,fhvhv,Leaving CBD,1,Overnight,30200
04/01/2020,fhvhv,Entering CBD,1,Overnight,24148
04/01/2020,fhvhv,Within CBD,2,Overnight,14458
04/01/2020,fhvhv,Entering CBD,2,Peak,31572
04/01/2020,fhvhv,Entering CBD,2,Overnight,20091
04/01/2020,fhvhv,Leaving CBD,2,Overnight,20663
04/01/2020,yellow,CBD-Null,1,Overnight,25
04/01/2020,yellow,Leaving CBD,2,Overnight,2264
04/01/2020,yellow,CBD-Null,2,Overnight,23
04/01/2020,green,Within CBD,2,Overnight,1
04/01/2020,fhv,Entering CBD,1,Peak,5209
04/01/2020,green,Within CBD,2,Peak,1
04/01/2020,yellow,Within CBD,1,Overnight,3754
04/01/2020,yellow,Entering CBD,2,Peak,3863
04/01/2020,yellow,Entering CBD,1,Peak,22285
04/01/2020,fhv,Entering CBD,2,Peak,238
04/01/2020,fhv,Within CBD,1,Peak,817
04/01/2020,fhv,CBD-Null,1,Overnight,993
04/01/2020,yellow,Within CBD,1,Peak,43156
04/01/2020,green,Within CBD,1,Overnight,2
04/01/2020,fhv,Leaving CBD,1,Overnight,516
04/01/2020,yellow,Entering CBD,1,Overnight,1673
04/01/2020,green,Within CBD,1,Peak,12
04/01/2020,fhv,Within CBD,1,Overnight,64
04/01/2020,green,Leaving CBD,2,Peak,19
04/01/2020,fhv,CBD-Null,1,Peak,9190
04/01/2020,green,Entering CBD,1,Peak,1849
04/01/2020,yellow,Within CBD,2,Peak,7793
04/01/2020,green,Leaving CBD,1,Overnight,16
04/01/2020,yellow,Leaving CBD,1,Overnight,3907
04/01/2020,green,Entering CBD,2,Overnight,175
04/01/2020,fhv,CBD-Null,2,Overnight,531
04/01/2020,fhv,Within CBD,2,Peak,69
04/01/2020,fhv,Within CBD,2,Overnight,25
04/01/2020,yellow,CBD-Null,1,Peak,345
04/01/2020,green,Leaving CBD,1,Peak,101
04/01/2020,green,Leaving CBD,2,Overnight,16
04/01/2020,yellow,Within CBD,2,Overnight,2751
04/01/2020,yellow,Leaving CBD,1,Peak,27114
04/01/2020,fhv,Leaving CBD,1,Peak,5891
04/01/2020,yellow,Leaving CBD,2,Peak,4658
04/01/2020,yellow,CBD-Null,2,Peak,67
04/01/2020,fhv,Leaving CBD,2,Peak,415
04/01/2020,yellow,Entering CBD,2,Overnight,1322
04/01/2020,fhv,Entering CBD,2,Overnight,258
04/01/2020,fhv,CBD-Null,2,Peak,836
04/01/2020,fhv,Entering CBD,1,Overnight,265
04/01/2020,fhv,Leaving CBD,2,Overnight,203
04/01/2020,green,Entering CBD,2,Peak,230
04/01/2020,green,Entering CBD,1,Overnight,284
05/01/2020,fhvhv,Within CBD,1,Peak,161498
05/01/2020,fhvhv,Within CBD,1,Overnight,31275
05/01/2020,fhvhv,Leaving CBD,1,Overnight,45703
05/01/2020,fhvhv,Leaving CBD,2,Overnight,43298
05/01/2020,fhvhv,Within CBD,2,Peak,59915
05/01/2020,fhvhv,Entering CBD,2,Overnight,40411
05/01/2020,fhvhv,Entering CBD,1,Peak,209851
05/01/2020,fhvhv,Within CBD,2,Overnight,32120
05/01/2020,fhvhv,Leaving CBD,1,Peak,215977
05/01/2020,fhvhv,Entering CBD,2,Peak,63461
05/01/2020,fhvhv,Leaving CBD,2,Peak,76102
05/01/2020,fhvhv,Entering CBD,1,Overnight,36397
05/01/2020,green,Leaving CBD,1,Peak,178
05/01/2020,green,Within CBD,1,Peak,20
05/01/2020,yellow,Within CBD,2,Peak,14443
05/01/2020,fhv,CBD-Null,2,Peak,1338
05/01/2020,fhv,CBD-Null,1,Peak,10326
05/01/2020,green,Within CBD,2,Overnight,4
05/01/2020,yellow,Entering CBD,1,Peak,30182
05/01/2020,yellow,CBD-Null,2,Overnight,38
05/01/2020,green,Entering CBD,2,Peak,615
05/01/2020,yellow,Within CBD,1,Peak,55433
05/01/2020,fhv,Leaving CBD,2,Peak,616
05/01/2020,fhv,CBD-Null,2,Overnight,1018
05/01/2020,yellow,Leaving CBD,2,Overnight,5122
05/01/2020,yellow,Within CBD,2,Overnight,5013
05/01/2020,fhv,Leaving CBD,2,Overnight,338
05/01/2020,green,Entering CBD,2,Overnight,558
05/01/2020,green,Leaving CBD,1,Overnight,17
05/01/2020,fhv,Within CBD,2,Overnight,43
05/01/2020,fhv,Entering CBD,2,Overnight,509
05/01/2020,green,Leaving CBD,2,Peak,20
05/01/2020,fhv,Within CBD,1,Peak,1023
05/01/2020,green,Within CBD,1,Overnight,1
05/01/2020,yellow,CBD-Null,1,Overnight,52
05/01/2020,yellow,Entering CBD,2,Overnight,2976
05/01/2020,yellow,CBD-Null,2,Peak,129
05/01/2020,green,Entering CBD,1,Peak,3082
05/01/2020,green,Within CBD,2,Peak,5
05/01/2020,fhv,Within CBD,1,Overnight,67
05/01/2020,yellow,Leaving CBD,1,Peak,38322
05/01/2020,fhv,Entering CBD,1,Peak,6501
05/01/2020,fhv,Leaving CBD,1,Peak,6898
05/01/2020,yellow,Entering CBD,2,Peak,7150
05/01/2020,yellow,Within CBD,1,Overnight,5327
05/01/2020,yellow,CBD-Null,1,Peak,395
05/01/2020,yellow,Leaving CBD,1,Overnight,7197
05/01/2020,fhv,Entering CBD,2,Peak,451
05/01/2020,yellow,Entering CBD,1,Overnight,4009
05/01/2020,green,Entering CBD,1,Overnight,904
05/01/2020,fhv,Entering CBD,1,Overnight,501
05/01/2020,fhv,Within CBD,2,Peak,92
05/01/2020,fhv,CBD-Null,1,Overnight,1513
05/01/2020,yellow,Leaving CBD,2,Peak,9530
05/01/2020,fhv,Leaving CBD,1,Overnight,526
05/01/2020,green,Leaving CBD,2,Overnight,32
06/01/2020,fhvhv,Within CBD,2,Peak,82392
06/01/2020,fhvhv,Leaving CBD,2,Overnight,52601
06/01/2020,fhvhv,Within CBD,2,Overnight,39853
06/01/2020,fhvhv,Entering CBD,1,Overnight,48144
06/01/2020,fhvhv,Within CBD,1,Peak,284591
06/01/2020,fhvhv,Entering CBD,2,Overnight,43757
06/01/2020,fhvhv,Entering CBD,1,Peak,318734
06/01/2020,fhvhv,Within CBD,1,Overnight,48832
06/01/2020,fhvhv,Entering CBD,2,Peak,79070
06/01/2020,fhvhv,Leaving CBD,1,Peak,320686
06/01/2020,fhvhv,Leaving CBD,2,Peak,93233
06/01/2020,fhvhv,Leaving CBD,1,Overnight,70167
06/01/2020,fhv,Entering CBD,1,Overnight,661
06/01/2020,green,Entering CBD,1,Peak,3361
06/01/2020,fhv,Within CBD,2,Peak,135
06/01/2020,yellow,Within CBD,2,Peak,21140
06/01/2020,fhv,Leaving CBD,2,Peak,668
06/01/2020,yellow,Entering CBD,1,Overnight,6780
06/01/2020,green,Within CBD,2,Overnight,1
06/01/2020,green,Entering CBD,2,Overnight,442
06/01/2020,green,Leaving CBD,1,Overnight,39
06/01/2020,yellow,CBD-Null,2,Overnight,70
06/01/2020,green,Leaving CBD,1,Peak,319
06/01/2020,fhv,Entering CBD,1,Peak,9886
06/01/2020,green,Within CBD,2,Peak,6
06/01/2020,fhv,Within CBD,1,Peak,1865
06/01/2020,yellow,CBD-Null,1,Overnight,77
06/01/2020,fhv,Leaving CBD,1,Overnight,662
06/01/2020,yellow,Within CBD,1,Overnight,9060
06/01/2020,green,Entering CBD,1,Overnight,1083
06/01/2020,yellow,Entering CBD,2,Peak,9893
06/01/2020,fhv,Entering CBD,2,Peak,545
06/01/2020,yellow,Leaving CBD,1,Peak,66272
06/01/2020,fhv,Within CBD,1,Overnight,75
06/01/2020,green,Entering CBD,2,Peak,529
06/01/2020,fhv,CBD-Null,2,Peak,1452
06/01/2020,yellow,Entering CBD,2,Overnight,3574
06/01/2020,yellow,Entering CBD,1,Peak,54164
06/01/2020,fhv,CBD-Null,1,Peak,16575
06/01/2020,green,Within CBD,1,Overnight,8
06/01/2020,fhv,Within CBD,2,Overnight,49
06/01/2020,fhv,Entering CBD,2,Overnight,435
06/01/2020,yellow,CBD-Null,2,Peak,164
06/01/2020,fhv,Leaving CBD,2,Overnight,290
06/01/2020,green,Within CBD,1,Peak,62
06/01/2020,green,Leaving CBD,2,Peak,34
06/01/2020,yellow,Leaving CBD,2,Peak,12490
06/01/2020,fhv,CBD-Null,2,Overnight,1010
06/01/2020,yellow,Within CBD,2,Overnight,6860
06/01/2020,fhv,CBD-Null,1,Overnight,1786
06/01/2020,yellow,CBD-Null,1,Peak,657
06/01/2020,yellow,Leaving CBD,1,Overnight,11118
06/01/2020,yellow,Within CBD,1,Peak,109332
06/01/2020,green,Leaving CBD,2,Overnight,14
06/01/2020,yellow,Leaving CBD,2,Overnight,6495
06/01/2020,fhv,Leaving CBD,1,Peak,9955
07/01/2020,fhvhv,Within CBD,1,Overnight,105000
07/01/2020,fhvhv,Entering CBD,1,Peak,439196
07/01/2020,fhvhv,Entering CBD,2,Peak,107482
07/01/2020,fhvhv,Entering CBD,2,Overnight,61140
07/01/2020,fhvhv,Leaving CBD,2,Peak,119517
07/01/2020,fhvhv,Within CBD,1,Peak,516988
07/01/2020,fhvhv,Leaving CBD,1,Overnight,131034
07/01/2020,fhvhv,Leaving CBD,1,Peak,427176
07/01/2020,fhvhv,Entering CBD,1,Overnight,78052
07/01/2020,fhvhv,Within CBD,2,Overnight,69172
07/01/2020,fhvhv,Within CBD,2,Peak,142354
07/01/2020,fhvhv,Leaving CBD,2,Overnight,81117
07/01/2020,fhv,CBD-Null,2,Peak,1864
07/01/2020,yellow,Within CBD,2,Peak,32450
07/01/2020,yellow,Leaving CBD,2,Peak,17090
07/01/2020,fhv,Leaving CBD,1,Peak,10363
07/01/2020,fhv,Entering CBD,1,Peak,10459
07/01/2020,fhv,Leaving CBD,1,Overnight,686
07/01/2020,green,Within CBD,2,Peak,2
07/01/2020,green,Leaving CBD,2,Peak,40
07/01/2020,yellow,Leaving CBD,2,Overnight,8928
07/01/2020,fhv,Entering CBD,1,Overnight,683
07/01/2020,yellow,CBD-Null,2,Peak,204
07/01/2020,yellow,Entering CBD,1,Peak,79424
07/01/2020,fhv,Entering CBD,2,Overnight,403
07/01/2020,yellow,Within CBD,2,Overnight,10503
07/01/2020,yellow,Within CBD,1,Overnight,18870
07/01/2020,yellow,Entering CBD,2,Peak,13445
07/01/2020,yellow,Entering CBD,1,Overnight,9547
07/01/2020,fhv,Within CBD,1,Peak,1820
07/01/2020,green,Entering CBD,2,Overnight,422
07/01/2020,fhv,CBD-Null,1,Overnight,2488
07/01/2020,fhv,Within CBD,2,Overnight,38
07/01/2020,yellow,CBD-Null,1,Peak,1154
07/01/2020,green,Entering CBD,1,Overnight,996
07/01/2020,yellow,CBD-Null,1,Overnight,164
07/01/2020,yellow,CBD-Null,2,Overnight,97
07/01/2020,yellow,Entering CBD,2,Overnight,4356
07/01/2020,green,Within CBD,1,Overnight,5
07/01/2020,green,Within CBD,1,Peak,83
07/01/2020,fhv,CBD-Null,1,Peak,23496
07/01/2020,yellow,Leaving CBD,1,Peak,96105
07/01/2020,green,Entering CBD,2,Peak,597
07/01/2020,yellow,Within CBD,1,Peak,178891
07/01/2020,green,Leaving CBD,1,Overnight,34
07/01/2020,yellow,Leaving CBD,1,Overnight,17678
07/01/2020,fhv,Leaving CBD,2,Overnight,268
07/01/2020,fhv,Leaving CBD,2,Peak,592
07/01/2020,fhv,Entering CBD,2,Peak,533
07/01/2020,fhv,Within CBD,1,Overnight,80
07/01/2020,green,Leaving CBD,2,Overnight,13
07/01/2020,green,Leaving CBD,1,Peak,568
07/01/2020,fhv,CBD-Null,2,Overnight,1164
07/01/2020,fhv,Within CBD,2,Peak,113
07/01/2020,green,Entering CBD,1,Peak,4025
08/01/2020,fhvhv,Leaving CBD,2,Overnight,134056
08/01/2020,fhvhv,Within CBD,2,Peak,245307
08/01/2020,fhvhv,Within CBD,1,Overnight,129311
08/01/2020,fhvhv,Within CBD,2,Overnight,124298
08/01/2020,fhvhv,Entering CBD,2,Overnight,92360
08/01/2020,fhvhv,Leaving CBD,1,Peak,447276
08/01/2020,fhvhv,Entering CBD,1,Peak,463598
08/01/2020,fhvhv,Leaving CBD,1,Overnight,152382
08/01/2020,fhvhv,Entering CBD,2,Peak,168008
08/01/2020,fhvhv,Within CBD,1,Peak,585158
08/01/2020,fhvhv,Entering CBD,1,Overnight,80100
08/01/2020,fhvhv,Leaving CBD,2,Peak,180227
08/01/2020,green,Entering CBD,2,Overnight,503
08/01/2020,green,Entering CBD,2,Peak,884
08/01/2020,fhv,Leaving CBD,2,Overnight,402
08/01/2020,green,Within CBD,1,Peak,73
08/01/2020,yellow,Leaving CBD,2,Overnight,14431
08/01/2020,yellow,CBD-Null,2,Peak,431
08/01/2020,yellow,Leaving CBD,1,Peak,108520
08/01/2020,green,Within CBD,1,Overnight,3
08/01/2020,yellow,CBD-Null,1,Peak,1146
08/01/2020,yellow,Leaving CBD,1,Overnight,19736
08/01/2020,yellow,Within CBD,2,Overnight,21121
08/01/2020,yellow,Entering CBD,1,Overnight,9382
08/01/2020,green,Leaving CBD,1,Overnight,52
08/01/2020,yellow,Within CBD,1,Overnight,24673
08/01/2020,yellow,Within CBD,1,Peak,217545
08/01/2020,fhv,CBD-Null,2,Overnight,1535
08/01/2020,fhv,CBD-Null,2,Peak,2665
08/01/2020,fhv,Entering CBD,1,Peak,10338
08/01/2020,yellow,Entering CBD,1,Peak,89093
08/01/2020,green,Leaving CBD,2,Peak,59
08/01/2020,fhv,CBD-Null,1,Peak,19982
08/01/2020,yellow,Within CBD,2,Peak,63335
08/01/2020,green,Leaving CBD,1,Peak,524
08/01/2020,fhv,Within CBD,1,Overnight,106
08/01/2020,fhv,Leaving CBD,2,Peak,906
08/01/2020,yellow,Leaving CBD,2,Peak,29397
08/01/2020,fhv,Entering CBD,2,Overnight,566
08/01/2020,yellow,CBD-Null,2,Overnight,145
08/01/2020,fhv,Leaving CBD,1,Overnight,683
08/01/2020,green,Entering CBD,1,Peak,4009
08/01/2020,fhv,Within CBD,2,Overnight,58
08/01/2020,fhv,Entering CBD,1,Overnight,713
08/01/2020,fhv,CBD-Null,1,Overnight,2319
08/01/2020,fhv,Entering CBD,2,Peak,789
08/01/2020,green,Within CBD,2,Peak,13
08/01/2020,fhv,Within CBD,2,Peak,146
08/01/2020,green,Within CBD,2,Overnight,4
08/01/2020,fhv,Leaving CBD,1,Peak,10130
08/01/2020,yellow,Entering CBD,2,Overnight,6650
08/01/2020,yellow,Entering CBD,2,Peak,22937
08/01/2020,green,Leaving CBD,2,Overnight,32
08/01/2020,fhv,Within CBD,1,Peak,1839
08/01/2020,yellow,CBD-Null,1,Overnight,181
08/01/2020,green,Entering CBD,1,Overnight,920
09/01/2020,fhvhv,Within CBD,1,Peak,748228
09/01/2020,fhvhv,Entering CBD,2,Peak,177028
09/01/2020,fhvhv,Leaving CBD,2,Peak,189012
09/01/2020,fhvhv,Leaving CBD,1,Peak,541262
09/01/2020,fhvhv,Entering CBD,2,Overnight,90678
09/01/2020,fhvhv,Within CBD,1,Overnight,174263
09/01/2020,fhvhv,Within CBD,2,Peak,264667
09/01/2020,fhvhv,Leaving CBD,2,Overnight,140991
09/01/2020,fhvhv,Entering CBD,1,Peak,563576
09/01/2020,fhvhv,Within CBD,2,Overnight,140949
09/01/2020,fhvhv,Entering CBD,1,Overnight,98590
09/01/2020,fhvhv,Leaving CBD,1,Overnight,193141
09/01/2020,fhvhv,CBD-Null,1,Peak,1
09/01/2020,yellow,Entering CBD,1,Overnight,9712
09/01/2020,yellow,CBD-Null,1,Overnight,225
09/01/2020,yellow,CBD-Null,1,Peak,1919
09/01/2020,yellow,CBD-Null,2,Overnight,193
09/01/2020,yellow,Within CBD,2,Peak,75628
09/01/2020,yellow,Leaving CBD,1,Peak,152117
09/01/2020,yellow,Within CBD,2,Overnight,26526
09/01/2020,yellow,Within CBD,1,Overnight,37500
09/01/2020,yellow,Leaving CBD,1,Overnight,25588
09/01/2020,yellow,Entering CBD,2,Peak,27694
09/01/2020,yellow,Within CBD,1,Peak,307068
09/01/2020,yellow,Entering CBD,2,Overnight,6377
09/01/2020,yellow,Leaving CBD,2,Overnight,15497
09/01/2020,yellow,Leaving CBD,2,Peak,34110
09/01/2020,yellow,CBD-Null,2,Peak,439
09/01/2020,yellow,Entering CBD,1,Peak,128144
09/01/2020,fhv,Leaving CBD,1,Overnight,815
09/01/2020,green,Entering CBD,2,Peak,772
09/01/2020,green,Leaving CBD,2,Peak,45
09/01/2020,green,CBD-Null,1,Peak,1
09/01/2020,green,Leaving CBD,1,Overnight,17
09/01/2020,fhv,Entering CBD,1,Overnight,515
09/01/2020,green,Leaving CBD,1,Peak,670
09/01/2020,green,Entering CBD,2,Overnight,346
09/01/2020,fhv,Within CBD,2,Peak,145
09/01/2020,green,Within CBD,2,Peak,5
09/01/2020,fhv,Leaving CBD,2,Peak,882
09/01/2020,fhv,Within CBD,1,Overnight,142
09/01/2020,green,Within CBD,1,Overnight,2
09/01/2020,fhv,CBD-Null,1,Peak,25597
09/01/2020,green,Leaving CBD,2,Overnight,11
09/01/2020,green,Entering CBD,1,Peak,4644
09/01/2020,fhv,Leaving CBD,1,Peak,11753
09/01/2020,fhv,CBD-Null,2,Peak,2455
09/01/2020,green,Within CBD,2,Overnight,1
09/01/2020,green,Within CBD,1,Peak,103
09/01/2020,fhv,CBD-Null,1,Overnight,2955
09/01/2020,fhv,Entering CBD,2,Peak,705
09/01/2020,fhv,Entering CBD,1,Peak,11788
09/01/2020,fhv,Leaving CBD,2,Overnight,276
09/01/2020,fhv,CBD-Null,2,Overnight,1379
09/01/2020,fhv,Within CBD,1,Peak,2173
09/01/2020,green,Entering CBD,1,Overnight,465
09/01/2020,fhv,Entering CBD,2,Overnight,448
09/01/2020,fhv,Within CBD,2,Overnight,45
10/01/2020,fhvhv,Entering CBD,2,Peak,227884
10/01/2020,fhvhv,Entering CBD,2,Overnight,113558
10/01/2020,fhvhv,Within CBD,2,Overnight,216303
10/01/2020,fhvhv,Within CBD,2,Peak,383211
10/01/2020,fhvhv,Within CBD,1,Peak,932668
10/01/2020,fhvhv,Leaving CBD,1,Peak,588322
10/01/2020,fhvhv,Within CBD,1,Overnight,219724
10/01/2020,fhvhv,Leaving CBD,2,Peak,234058
10/01/2020,fhvhv,Leaving CBD,2,Overnight,186382
10/01/2020,fhvhv,Leaving CBD,1,Overnight,221084
10/01/2020,fhvhv,Entering CBD,1,Overnight,103734
10/01/2020,fhvhv,Entering CBD,1,Peak,621645
10/01/2020,green,Within CBD,1,Overnight,2
10/01/2020,fhv,Within CBD,2,Peak,192
10/01/2020,green,Within CBD,2,Peak,8
10/01/2020,yellow,Within CBD,2,Peak,111403
10/01/2020,yellow,CBD-Null,1,Overnight,358
10/01/2020,fhv,Entering CBD,2,Overnight,553
10/01/2020,green,Leaving CBD,1,Overnight,17
10/01/2020,yellow,Entering CBD,1,Overnight,11808
10/01/2020,yellow,Entering CBD,2,Peak,39142
10/01/2020,yellow,Leaving CBD,2,Peak,46423
